ID,STATE,COUNTY,PAYAM,FACIL_NAME,FACIL_NAME2,LATITUDE,LONGITUDE,Q_CODE,HF_CODE,HF_TYPE,FUNCTIONAL Status,Source
931,Western Bahr el Ghazal,Wau,Besselia,NGOHALIMA A PHCU,Ngohalima A PHCU,7.619220,27.866410,83087,15,PHCU,Functional,
935,Western Bahr el Ghazal,Wau,Besselia,NGOHALIMA B PHCU,Ngohalima B PHCU,7.633320,27.831780,83088,15,PHCU,Functional,
932,Western Bahr el Ghazal,Wau,Besselia,NGOKU PHCU,Ngoku PHCU,7.621270,27.805860,83080,15,PHCU,Functional,
938,Western Bahr el Ghazal,Wau,Besselia,NGOLIMBO APHCU,Ngolimbo Aphcu,7.650100,27.879490,83084,15,PHCU,Functional,
971,Western Bahr el Ghazal,Wau,Bagari,NGOMBA PHCU,Ngomba PHCU,7.765250,27.634760,83046,15,PHCU,Functional,
936,Western Bahr el Ghazal,Wau,Besselia,NGOVENDEGU PHCU,Ngovendegu PHCU,7.636050,27.727310,83078,15,PHCU,,
983,Western Bahr el Ghazal,Jur River,Rocrocdong,NYINAKOK PHCU,Nyinakok PHCU,7.923250,28.033790,83010,15,PHCU,Functional,
920,Western Bahr el Ghazal,Wau,Besselia,NYOSULU PHCU,Nyosulu PHCU,7.460200,27.822850,83085,15,PHCU,,
946,Western Bahr el Ghazal,Wau,Wau South,POLICE PHCC,Police PHCC,7.694170,27.998540,83098,14,PHCC,,
951,Western Bahr el Ghazal,Wau,Wau South,PRISON PHCU,Prison PHCU,7.700500,28.002500,83103,15,PHCU,,
952,Western Bahr el Ghazal,Wau,Wau South,PRIVATE HOSPITAL,Private Hospital,7.701450,28.002280,83106,16,Private Clinic,,
1001,Western Bahr el Ghazal,Raja,Ere,RAJA COUNTY HOSPITAL,Raja County Hospital,8.469250,25.676620,83023,13,County Hospital,Functional,
1005,Western Bahr el Ghazal,Raja,Ere,RAJA MILITARY PHCU,Raja Military PHCU,8.485490,25.674990,83026,15,PHCU,Non Functional,
982,Western Bahr el Ghazal,Wau,Bagari,RIHANFEAI PHCU,Rihanfeai PHCU,7.895850,27.668060,83047,15,PHCU,Functional,
975,Western Bahr el Ghazal,Jur River,Udici,ROC ROC DONG PHCU,Roc Roc Dong PHCU,7.782180,28.112940,83003,15,PHCU,Functional,
1012,Western Bahr el Ghazal,Raja,Ringi,SABRINE PHCU,Sabrine PHCU,9.174220,25.553720,83041,15,PHCU,,
960,Western Bahr el Ghazal,Wau,Wau North,SIKA HADID PHCC,Sika Hadid PHCC,7.713940,27.987820,83095,14,PHCC,Functional,
990,Western Bahr el Ghazal,Raja,Raga,SOPO PHCU,Sopo PHCU,8.025440,26.044280,83037,15,PHCU,Functional,
943,Western Bahr el Ghazal,Wau,Wau South,ST. MARY PHCC,St. Mary PHCC,7.680410,28.001580,83105,14,PHCC,,
919,Western Bahr el Ghazal,Wau,Kpaile,TABAN PHCU,Taban PHCU,7.380378,27.967233,83071,15,PHCU,Functional,
989,Western Bahr el Ghazal,Jur River,Rocrocdong,THARQUENY PHCU,Tharqueny PHCU,8.011160,27.998720,83007,15,PHCU,Functional,
995,Western Bahr el Ghazal,Jur River,Kangi,TIKOW PHCU,Tikow PHCU,8.266690,27.625040,83062,15,PHCU,,
1014,Western Bahr el Ghazal,Raja,Ringi,TIMSAH PHCU,Timsah PHCU,9.549470,25.480840,83042,15,PHCU,Functional,
909,Western Bahr el Ghazal,Wau,Kpaile,TIRGA PHCU,Tirga PHCU,6.995137,27.928390,83075,15,PHCU,Non Functional,
991,Western Bahr el Ghazal,Jur River,Kuajena,UDICI PHCC,Udici PHCC,8.069780,27.722190,83015,14,PHCC,Functional,
921,Western Bahr el Ghazal,Jur River,Udici,WADALEL PHCU,Wadalel PHCU,7.489370,28.054290,83004,15,PHCU,Functional,
949,Western Bahr el Ghazal,Wau,Wau South,WAU TEACHING HOSPT,Wau Teaching Hospt,7.697020,28.004460,83068,11,Teaching Hospital,Functional,
965,Western Bahr el Ghazal,Wau,,YABULU PHCU,Yabulu PHCU,7.721940,26.698520,83001,15,PHCU,Functional,
1174,Western Equatoria,Ezo,,ANDARI PHCU,Andari PHCU,4.947280,27.725400,91052,15,PHCU,Functional,
1172,Western Equatoria,Ezo,,BAFUKA CC PHCU,Bafuka Cc PHCU,4.980240,27.782820,91050,16,Private Clinic,Functional,
1173,Western Equatoria,Ezo,,BAFUKA PHCU,Bafuka PHCU,4.978220,27.780400,91051,15,PHCU,,
1180,Western Equatoria,Ezo,,BAGIDI  PHCU,Bagidi  PHCU,5.182610,27.669910,91055,15,PHCU,Functional,
1193,Western Equatoria,Ezo,,BAIKPA PHCU,Baikpa PHCU,5.095350,27.474640,91056,15,PHCU,Functional,
1175,Western Equatoria,Ezo,,BARAGU PHCU PHCU,Baragu PHCU PHCU,4.982410,27.688120,91053,15,PHCU,Functional,
1187,Western Equatoria,Ezo,,C.R.C PHCC,C.R.C PHCC,5.067920,27.474300,91061,14,PHCC,,
1197,Western Equatoria,Ezo,,DIABIO PHCU,Diabio PHCU,4.971670,28.025140,91064,15,PHCU,Functional,
1188,Western Equatoria,Ezo,,ECS PHCU,Ecs PHCU,5.068900,27.468590,91060,15,PHCU,,
1189,Western Equatoria,Ezo,,EZO PHCC,Ezo PHCC,5.077110,27.465810,91059,14,PHCC,Functional,
1198,Western Equatoria,Ezo,,JANGIRI PHCC,Jangiri PHCC,5.181450,27.956040,91065,14,PHCC,,
1191,Western Equatoria,Ezo,,MADORO PHCU,Madoro PHCU,5.070490,27.534900,91179,15,PHCU,Functional,
1192,Western Equatoria,Ezo,,MARIAGBA PHCU,Mariagba PHCU,5.030630,27.614570,91180,14,PHCC,Functional,
1196,Western Equatoria,Ezo,,NAANDI PHCC,Naandi PHCC,4.972660,27.911800,91063,14,PHCC,Functional,
1186,Western Equatoria,Ezo,,NAPERE PHCU MSF,Napere PHCU Msf,5.080870,27.481500,91062,15,PHCU,Functional,
1194,Western Equatoria,Ezo,,NAPERE PHCU WUI,Napere PHCU Wui,5.079390,27.481190,91057,15,PHCU,,
1171,Western Equatoria,Ibba,,IBBA PHCC,Ibba PHCC,4.791440,29.133520,91080,14,PHCC,Functional,
1182,Western Equatoria,Ibba,,MADEDE PHCU,Madede PHCU,4.798489,28.997605,91085,15,PHCU,,
1177,Western Equatoria,Ibba,,MANIKAKARA PHCU,Manikakara PHCU,4.848190,29.254980,91082,15,PHCU,Functional,
1183,Western Equatoria,Ibba,,MARUKO PHCU,Maruko PHCU,4.798300,29.053450,91086,15,PHCU,Functional,
1195,Western Equatoria,Ibba,,MORUKO PHCU,Moruko PHCU,5.184820,29.162040,91088,15,PHCU,Functional,
1176,Western Equatoria,Ibba,,PASTOR POUL MC IBA D,Pastor Poul Mc Iba D,4.789970,29.140360,91081,15,PHCU,,
1178,Western Equatoria,Ibba,,PRISON PHCU,Prison PHCU,4.792470,29.135360,91083,15,PHCU,,
1185,Western Equatoria,Ibba,,RUBU PHCU,Rubu PHCU,4.905640,29.346590,91087,15,PHCU,Functional,
1181,Western Equatoria,Ibba,,YOSIA PHCU,Yosia PHCU,4.901430,28.985190,91084,15,PHCU,Functional,
1242,Western Equatoria,Maridi,,AMAKI,Amaki,5.138090,29.477940,91094,15,PHCU,Functional,
1258,Western Equatoria,Maridi,,ATTA/AFFA PHCU,Atta/Affa PHCU,4.972900,29.642649,91117,15,PHCU,Functional,
1259,Western Equatoria,Maridi,,BETHA SAIDA ECS CLIN,Betha Saida Ecs Clin,4.911440,29.451470,91110,14,PHCC,Functional,
1253,Western Equatoria,Maridi,,CHOCHORO PHCU,Chochoro PHCU,4.999780,29.455990,91108,15,PHCU,Functional,
1245,Western Equatoria,Maridi,,DORROLILLI PHCU,Dorrolilli PHCU,4.656680,29.867770,91099,15,PHCU,Functional,
1270,Western Equatoria,Maridi,,EMBE  PHCU,Embe  PHCU,4.753490,29.521170,91165,15,PHCU,Functional,
1247,Western Equatoria,Maridi,,EYIRA PHCU/BAR-NAAM,Eyira PHCU/Bar-Naam,4.991083,29.671053,91105,15,PHCU,Functional,
1244,Western Equatoria,Maridi,,KOSI PHCU,Kosi PHCU,5.511970,29.710560,91096,15,PHCU,Functional,
1268,Western Equatoria,Maridi,,KWANGA PHCU,Kwanga PHCU,4.860510,29.473080,91126,15,PHCU,Functional,
1249,Western Equatoria,Maridi,,LANGUA PHCU,Langua PHCU,5.106550,29.980260,91101,15,PHCU,Functional,
1251,Western Equatoria,Maridi,,LONGBUA PHCU,Longbua PHCU,5.026150,29.715070,91103,15,PHCU,Functional,
1265,Western Equatoria,Maridi,,MABILINDI PHCU,Mabilindi PHCU,4.931360,29.512840,91116,15,PHCU,Functional,
1252,Western Equatoria,Maridi,,MALTESAR HOSPITAL,Maltesar Hospital,4.916290,29.463060,91109,13,County Hospital,,
1248,Western Equatoria,Maridi,,MAMBE T,Mambe T,4.868180,29.824240,91104,15,PHCU,Functional,
1257,Western Equatoria,Maridi,,MARIDI COUNTY HOSP.,Maridi County Hosp.,4.915980,29.464240,91120,13,County Hospital,Functional,
1262,Western Equatoria,Maridi,,MATAR PHCU,Matar PHCU,4.909690,29.457070,91113,15,PHCU,Functional,
1263,Western Equatoria,Maridi,,MBOROKO PHCU,Mboroko PHCU,4.859170,29.433700,91114,15,PHCU,Functional,
1264,Western Equatoria,Maridi,,MEKKE II,Mekke II,4.886050,29.495330,91115,14,PHCC,Functional,
1256,Western Equatoria,Maridi,,MOKU PHCU,Moku PHCU,4.907180,29.497090,91119,15,PHCU,Functional,
1266,Western Equatoria,Maridi,,MUDUBAI PHCU,Mudubai PHCU,4.992720,29.504700,91118,15,PHCU,Functional,
1255,Western Equatoria,Maridi,,NAGBAKA PHCU,Nagbaka PHCU,4.954050,29.436790,91121,15,PHCU,Functional,
1269,Western Equatoria,Maridi,,NGAMUDE PHCU,Ngamude PHCU,4.755710,29.600310,91127,15,PHCU,,
1267,Western Equatoria,Maridi,,NGBURUSAI PHCU,Ngburusai PHCU,4.818870,29.510880,91125,15,PHCU,Functional,
1250,Western Equatoria,Maridi,,OLO-PHCC,Olo-PHCC,5.081960,29.829300,91102,14,PHCC,Functional,
1261,Western Equatoria,Maridi,,PRISON PHCU,Prison PHCU,4.897920,29.446600,91112,15,PHCU,,
1254,Western Equatoria,Maridi,,RAS-TIGI PHCU,Ras-Tigi PHCU,4.925010,29.394120,91122,15,PHCU,Functional,
1260,Western Equatoria,Maridi,,SPLA-JIU,Spla-Jiu,4.900250,29.478060,91111,15,PHCU,,
1243,Western Equatoria,Maridi,,WOKO PHCC,Woko PHCC,5.363080,29.618890,91095,14,PHCC,Functional,
1306,Western Equatoria,Mundri East,,AGYI PHCU,Agyi PHCU,5.404250,30.860310,91162,15,PHCU,,
1293,Western Equatoria,Mundri East,,BEKENYE PHCU,Bekenye PHCU,5.530940,30.782260,91147,15,PHCU,,
1300,Western Equatoria,Mundri East,,BUAGYI PHCU,Buagyi PHCU,5.147960,30.628960,91156,15,PHCU,,
1304,Western Equatoria,Mundri East,,DOROH,Doroh,5.200530,30.558300,91160,15,PHCU,,
1294,Western Equatoria,Mundri East,,DOSOH PHCU,Dosoh PHCU,5.464610,30.465120,91146,15,PHCU,,
1307,Western Equatoria,Mundri East,,GABAT,Gabat,5.150590,30.705650,91164,15,PHCU,,
1295,Western Equatoria,Mundri East,,KEDIBA PHCC,Kediba PHCC,5.512620,30.725500,91148,14,PHCC,Functional,
1297,Western Equatoria,Mundri East,,KESIKO PHCU,Kesiko PHCU,5.721440,30.600798,91151,15,PHCU,,
1298,Western Equatoria,Mundri East,,LAKAMADI,Lakamadi,5.667810,30.488360,91152,14,PHCC,Functional,
1301,Western Equatoria,Mundri East,,LANYI PHCC,Lanyi PHCC,5.248090,30.508730,91155,14,PHCC,Non Functional,
1303,Western Equatoria,Mundri East,,LOZOH  (Lojo) PHCU,Lozoh (Lojo) PHCU,5.157190,30.446740,91153,15,PHCU,,
1299,Western Equatoria,Mundri East,,LUI HOSPITAL,Lui Hospital,5.342810,30.448670,91157,13,County Hospital,Functional,
1296,Western Equatoria,Mundri East,,MAGYIRI PHCU,Magyiri PHCU,5.531980,30.857550,91150,15,PHCU,,
1308,Western Equatoria,Mundri East,,MIDEN PHCC,Miden PHCC,5.063370,30.736880,91163,14,PHCC,Functional,
1305,Western Equatoria,Mundri East,,MINGA,Minga,5.301020,30.865850,91161,14,PHCC,,
1140,Western Equatoria,Mundri East,,MOVO PHCU,Movo PHCU,5.388120,30.635700,91159,15,PHCU,,
1302,Western Equatoria,Mundri East,,SINGIRIANA,Singiriana,5.159640,30.512470,91154,15,PHCU,,
1135,Western Equatoria,Mundri East,,WANDI PHCU,Wandi PHCU,5.496080,30.643550,91149,15,PHCU,,
1139,Western Equatoria,Mundri East,,WIROH PHCU,Wiroh PHCU,5.309050,30.560160,91158,15,PHCU,,
1283,Western Equatoria,Mundri West,,AMDI PHCU,Amdi PHCU,5.518970,30.335300,91098,15,PHCU,Functional,
1291,Western Equatoria,Mundri West,,BARI PHCU,Bari PHCU,5.228140,30.395180,91123,15,PHCU,Functional,
1179,Western Equatoria,Mundri West,,BITIT,Bitit,5.569920,30.437430,91138,15,PHCU,Functional,
1286,Western Equatoria,Mundri West,,BONGOLO PHCC,Bongolo PHCC,4.827790,30.300920,91141,14,PHCC,Functional,
1289,Western Equatoria,Mundri West,,GARIA PHCU,Garia PHCU,5.033480,30.327960,91142,15,PHCU,Functional,
1290,Western Equatoria,Mundri West,,GULLUI PHCU,Gullui PHCU,5.366820,30.159270,91144,15,PHCU,,
1184,Western Equatoria,Mundri West,,KARIKA PHCU,Karika PHCU,5.129960,30.038310,91106,15,PHCU,Functional,
1288,Western Equatoria,Mundri West,,KOTOBI PHCC,Kotobi PHCC,5.242750,30.200990,91143,14,PHCC,Functional,
1282,Western Equatoria,Mundri West,,KULUNDU PHCU,Kulundu PHCU,5.661220,30.344720,91097,15,PHCU,Functional,
1285,Western Equatoria,Mundri West,,LEDINGWA,Ledingwa,4.949110,30.334210,91140,15,PHCU,Functional,
1287,Western Equatoria,Mundri West,,MANDI PHCU,Mandi PHCU,5.163718,30.104692,91107,15,PHCU,,
1292,Western Equatoria,Mundri West,,MUNDRI WEST PHCC,Mundri West PHCC,5.347130,30.323500,91124,14,PHCC,Non Functional,
1284,Western Equatoria,Mundri West,,TORE WANDI,Tore Wandi,4.638450,30.439920,91139,15,PHCU,Functional,
1273,Western Equatoria,Mvolo,,BAHR-GRINDI PHCU,Bahr-Grindi PHCU,6.140730,30.177760,91131,15,PHCU,Functional,
1272,Western Equatoria,Mvolo,,BOGORI,Bogori,5.740540,29.847510,91128,15,PHCU,Functional,
1275,Western Equatoria,Mvolo,,DARI,Dari,5.821140,30.356650,91132,15,PHCU,Functional,
1280,Western Equatoria,Mvolo,,DOMERI PHCU,Domeri PHCU,5.965770,30.040670,91136,15,PHCU,Functional,
1271,Western Equatoria,Mvolo,,GIRA,Gira,5.896880,29.895340,91129,15,PHCU,Functional,
1277,Western Equatoria,Mvolo,,KULU,Kulu,6.229820,29.936650,91166,15,PHCU,Functional,
1274,Western Equatoria,Mvolo,,LALI PHCU,Lali PHCU,6.211540,30.081670,91130,15,PHCU,Functional,
1278,Western Equatoria,Mvolo,,LESI,Lesi,5.882330,30.300930,91134,15,PHCU,Functional,
1276,Western Equatoria,Mvolo,,LEYIBOLO PHCU-KOMBI,Leyibolo PHCU-Kombi,6.187600,30.042250,91133,15,PHCU,Functional,
1190,Western Equatoria,Mvolo,,MBARA PHCU,Mbara PHCU,5.669964,30.098109,91145,15,PHCU,Non Functional,
1279,Western Equatoria,Mvolo,,MVOLO PHCC,Mvolo PHCC,6.059650,29.960530,91135,14,PHCC,Functional,
1281,Western Equatoria,Mvolo,,YERI,Yeri,5.784670,30.104300,91137,14,PHCC,,
1148,Western Equatoria,Nagero,,DIAYANGA PHCU,Diayanga PHCU,6.490150,27.843760,91049,15,PHCU,Functional,
1146,Western Equatoria,Nagero,,KURO PHCU,Kuro PHCU,6.242303,27.734034,91046,15,PHCU,Functional,
1147,Western Equatoria,Nagero,,NAGERO PHCC,Nagero PHCC,6.387600,27.764980,91047,14,PHCC,Functional,
1169,Western Equatoria,Nzara,,BAAKPARA PHCU,Baakpara PHCU,4.564330,28.255700,91183,15,PHCU,Functional,
1153,Western Equatoria,Nzara,,BASUKANGBI PHCC,Basukangbi PHCC,4.683450,28.054200,91067,14,PHCC,Functional,
1158,Western Equatoria,Nzara,,CMMB NZARA,Cmmb Nzara,4.641550,28.248490,91068,96,Other,,
1170,Western Equatoria,Nzara,,DINGIAPAI PHCC,Dingiapai PHCC,4.598450,28.187250,91079,14,PHCC,Functional,
1162,Western Equatoria,Nzara,,KPASUA PHCU,Kpasua PHCU,4.743950,28.194810,91074,15,PHCU,Functional,
1159,Western Equatoria,Nzara,,NAKAPAZI GI PHCU,Nakapazi Gi PHCU,4.673000,28.183220,91070,15,PHCU,,
1156,Western Equatoria,Nzara,,NAMAIKU PHCC,Namaiku PHCC,4.686370,28.226820,91072,14,PHCC,Functional,
1154,Western Equatoria,Nzara,,NAMAMA PHCU,Namama PHCU,4.702830,27.987130,91181,15,PHCU,Functional,
1167,Western Equatoria,Nzara,,NANGIRIMO PHCU,Nangirimo PHCU,4.469800,28.206380,91178,15,PHCU,Functional,
1152,Western Equatoria,Nzara,,NDOROMO PHCU,Ndoromo PHCU,4.708120,27.897880,91066,15,PHCU,Functional,
1160,Western Equatoria,Nzara,,NGAMBIA PHCU,Ngambia PHCU,4.646810,28.258100,91076,15,PHCU,Functional,
1161,Western Equatoria,Nzara,,RINGASI PHCC,Ringasi PHCC,4.928560,28.178070,91075,14,PHCC,Functional,
1164,Western Equatoria,Nzara,,SAKURE PHCC,Sakure PHCC,4.396570,28.211610,91077,14,PHCC,Functional,
1240,Western Equatoria,Nzara,,SANGUA II PHCC,Sangua II PHCC,4.620340,28.212980,91078,14,PHCC,Functional,
1163,Western Equatoria,Nzara,,SANGUA PHCU ONE,Sangua PHCU One,4.629600,28.126070,91182,15,PHCU,Functional,
1157,Western Equatoria,Nzara,,YABONGO PHCU,Yabongo PHCU,4.679880,28.305380,91071,15,PHCU,Functional,
1155,Western Equatoria,Nzara,,YABUWA PHCU,Yabuwa PHCU,4.649250,28.268090,91073,15,PHCU,,
1145,Western Equatoria,Tambura,,140 BATALLION PHCU,140 Batallion PHCU,5.608400,27.475340,91045,15,PHCU,,
1136,Western Equatoria,Tambura,,BAMBU PHCU,Bambu PHCU,5.452480,27.346360,91040,15,PHCU,Functional,
1149,Western Equatoria,Tambura,,DUMA PHCU,Duma PHCU,5.820560,27.575310,91048,15,PHCU,Functional,
1143,Western Equatoria,Tambura,,MABAIKU PHCU,Mabaiku PHCU,5.565840,27.432620,91041,15,PHCU,Functional,
1166,Western Equatoria,Tambura,,MABIA PHCU,Mabia PHCU,5.562030,27.524160,91170,15,PHCU,Functional,
1165,Western Equatoria,Tambura,,MANGBURU PHCU,Mangburu PHCU,5.659990,27.504680,91168,15,PHCU,Functional,
1150,Western Equatoria,Tambura,,MATOTO PHCU,Matoto PHCU,5.626100,27.406210,91173,15,PHCU,Functional,
1151,Western Equatoria,Tambura,,MOPAI PHCC,Mopai PHCC,5.471140,27.646730,91169,14,PHCC,Functional,
1138,Western Equatoria,Tambura,,NGOKO PHCU,Ngoko PHCU,5.391050,27.299140,91038,15,PHCU,Functional,
1144,Western Equatoria,Tambura,,NZAMA PHCU,Nzama PHCU,5.619890,27.525090,91044,15,PHCU,Functional,
1137,Western Equatoria,Tambura,,SOURCE-YUBU HOSPITAL,Source-Yubu Hospital,5.388500,27.251230,91039,13,County Hospital,Functional,
1168,Western Equatoria,Tambura,,ST.BAKITA CLINIC,St.Bakita Clinic,5.610800,27.474240,91167,16,Private Clinic,,
1141,Western Equatoria,Tambura,,TAMBURA CIVIL H.,Tambura Civil H.,5.600330,27.474960,91043,13,County Hospital,,
1142,Western Equatoria,Tambura,,TAMBURA PHCC,Tambura PHCC,5.599780,27.475440,91042,14,PHCC,Functional,
1227,Western Equatoria,Yambio,,BAGUGA PHCU,Baguga PHCU,4.580940,28.326530,91031,15,PHCU,,
1211,Western Equatoria,Yambio,,BAKIWIRI PHCU,Bakiwiri PHCU,4.537781,28.333380,91172,15,PHCU,Functional,
1204,Western Equatoria,Yambio,,BANGASU PHCC,Bangasu PHCC,4.792230,28.776720,91003,14,PHCC,Functional,
1235,Western Equatoria,Yambio,,BAZUMBURU PHCU,Bazumburu PHCU,4.651930,28.544430,91037,15,PHCU,Functional,
1232,Western Equatoria,Yambio,,BAZUNGUA PHCC,Bazungua PHCC,4.591980,28.451730,91028,14,PHCC,Functional,
1210,Western Equatoria,Yambio,,BIRISI PHCU,Birisi PHCU,4.426340,28.403930,91171,15,PHCU,Functional,
1225,Western Equatoria,Yambio,,BODO PHCU,Bodo PHCU,4.633380,28.517030,91033,15,PHCU,Functional,
1205,Western Equatoria,Yambio,,BUREZIGBO PHCU,Burezigbo PHCU,4.818060,28.742080,91002,15,PHCU,Functional,
1220,Western Equatoria,Yambio,,DIATORO PHCU,Diatoro PHCU,4.545100,28.358060,91024,15,PHCU,Functional,
1229,Western Equatoria,Yambio,,IDEAS PHCU,Ideas PHCU,4.564188,28.425553,91013,15,PHCU,Functional,
1202,Western Equatoria,Yambio,,KASIA PHCU,Kasia PHCU,4.672210,28.626300,91005,15,PHCU,Functional,
1207,Western Equatoria,Yambio,,KIDI PHCU,Kidi PHCU,4.484940,28.445550,91010,15,PHCU,Functional,
1214,Western Equatoria,Yambio,,LI RANGU,Li Rangu,4.727690,28.359580,91016,14,PHCC,Functional,
1212,Western Equatoria,Yambio,,MABEMA PHCU,Mabema PHCU,4.863540,28.434740,91014,15,PHCU,,
1217,Western Equatoria,Yambio,,MADIANGERE PHCC,Madiangere PHCC,5.493670,28.390630,91019,14,PHCC,,
1199,Western Equatoria,Yambio,,MAGBUKA PHCU,Magbuka PHCU,4.748580,28.807040,91009,15,PHCU,Functional,
1206,Western Equatoria,Yambio,,MAKPANDU PHCC,Makpandu PHCC,4.751020,28.701500,91001,14,PHCC,Functional,
1231,Western Equatoria,Yambio,,MANGBONDO PHCU,Mangbondo PHCU,4.550380,28.400050,91029,15,PHCU,Functional,
1223,Western Equatoria,Yambio,,MASIYA PHCU,Masiya PHCU,4.577120,28.384400,91021,15,PHCU,Functional,
1208,Western Equatoria,Yambio,,MASUMBU PHCU,Masumbu PHCU,4.510500,28.385360,91011,15,PHCU,Functional,
1218,Western Equatoria,Yambio,,MAZINGBI PHCU,Mazingbi PHCU,5.311020,28.385070,91020,15,PHCU,Functional,
1213,Western Equatoria,Yambio,,MOMBOI PHCU,Momboi PHCU,4.753720,28.440500,91015,15,PHCU,Functional,
1241,Western Equatoria,Yambio,,N.H.I YAMBIO H CENTR,N.H.I Yambio H Centr,4.567687,28.395476,91176,14,PHCC,,
1234,Western Equatoria,Yambio,,NAANGBIMO PHCU,Naangbimo PHCU,4.532730,28.436820,91026,15,PHCU,Functional,
1230,Western Equatoria,Yambio,,NABAGU PHCU,Nabagu PHCU,4.578452,28.359426,91030,15,PHCU,Functional,
1228,Western Equatoria,Yambio,,NABIA-PAI PHCU,Nabia-Pai PHCU,4.386890,28.567490,91175,15,PHCU,Functional,
1233,Western Equatoria,Yambio,,NAKIRI PHCU,Nakiri PHCU,4.554280,28.432800,91027,15,PHCU,Functional,
1215,Western Equatoria,Yambio,,NAMBIA PHCU,Nambia PHCU,4.662120,28.365490,91017,15,PHCU,Functional,
1216,Western Equatoria,Yambio,,NANGUMC PHCU,Nangumc PHCU,5.192300,28.433040,91018,15,PHCU,,
1236,Western Equatoria,Yambio,,NAYURE PHCU,Nayure PHCU,4.564270,28.347610,91036,15,PHCU,Functional,
1237,Western Equatoria,Yambio,,NDAUURO PHCU,Ndauuro PHCU,4.653668,28.416621,91035,15,PHCU,Functional,
1309,Western Equatoria,Yambio,,NYAKA PHCU,Nyaka PHCU,4.537731,28.848410,91007,15,PHCU,,
1209,Western Equatoria,Yambio,,PHCC GANGURA,PHCC Gangura,4.446940,28.487190,91012,14,PHCC,,
1226,Western Equatoria,Yambio,,RIBODO PHCU,Ribodo PHCU,4.555460,28.455090,91032,15,PHCU,,
1201,Western Equatoria,Yambio,,RIMEIVZE PHCU,Rimeivze PHCU,4.702560,28.592190,91006,15,PHCU,,
1222,Western Equatoria,Yambio,,SAURA I,Saura I,4.623050,28.337910,91022,15,PHCU,Functional,
1219,Western Equatoria,Yambio,,SAURA TWAZI PHCU,Saura Twazi PHCU,4.637120,28.342040,91025,15,PHCU,,
1239,Western Equatoria,Yambio,,STATE HOSPITAL Y,State Hospital Y,4.566120,28.407540,91177,12,State Hospital,,
1203,Western Equatoria,Yambio,,SUE PHCU,Sue PHCU,4.772020,28.848770,91004,15,PHCU,Functional,
1224,Western Equatoria,Yambio,,TIINDOKA PHCU,Tiindoka PHCU,4.603550,28.386570,91034,15,PHCU,Functional,
1200,Western Equatoria,Yambio,,UKUO PHCU,Ukuo PHCU,4.601820,28.750720,91008,15,PHCU,Functional,
1221,Western Equatoria,Yambio,,YAMBIO PHCC,Yambio PHCC,4.566500,28.397500,91023,14,PHCC,Functional,
1238,Western Equatoria,Yambio,,YAMBIO PRISON PHCU,Yambio Prison PHCU,4.568370,28.394590,91174,15,PHCU,Functional,
1455,Jonglei,Akobo,Bilkey Payam,Dilule PHCU,Dilule PHCU,7.86044,33.00276,72149,15,PHCU,,
412,Central Equatoria,Juba,Juba Town,UNITY R.G.M SERVICES,Unity R.G.M Services,4.857440,31.589220,92226,16,Private Clinic,,
1463,Jonglei,Akobo,Bilkey Payam,Akobo Hosp,Akobo Hosp,7.79904,33.01015,72157,13,County Hospital,,
1459,Jonglei,Akobo,Nyandit Payam,Burmath PHCU,Burmath PHCU,7.64098,33.01555,72153,15,PHCU,,
98,Eastern Equatoria,Torit,Hiyala,TUHUBAK PHCU,Tuhubak PHCU,4.450030,33.015970,93136,15,PHCU,Non Functional,
55,Eastern Equatoria,Ikotos,Imotong,IMOTONG PHCC,Imotong PHCC,4.171020,32.841800,93089,14,PHCC,,
1462,Jonglei,Akobo,,Meer PHCU,Meer PHCU,7.73246,33.02224,72156,15,PHCU,,
788,Upper Nile,Renk,Geger (Gerger),DUGDUG PHCU,Dugdug PHCU,12.081780,33.023270,71015,15,PHCU,,
676,Upper Nile,Luakpiny/Nasir,Kiech Kuon,LONYLOK PHCU,Lonylok PHCU,8.992450,33.025900,71055,15,PHCU,,
672,Upper Nile,Luakpiny/Nasir,Roam,GAIIRENG PHCU,Gaiireng PHCU,8.898170,33.028080,71049,15,PHCU,,
785,Upper Nile,Renk,Geger (Gerger),JURBENAK PHCU,Jurbenak PHCU,12.038070,33.028990,71073,15,PHCU,,
1461,Jonglei,Akobo,Nyandit Payam,Kony PHCU,Kony PHCU,7.70029,33.03194,72155,15,PHCU,,
667,Upper Nile,Luakpiny/Nasir,,KIERWAN PHCU,Kierwan PHCU,8.782210,33.040390,71060,15,PHCU,,
1458,Jonglei,Akobo,Alali Payam,Old Akobo PHCU,Old Akobo PHCU,7.79122,33.04378,72152,15,PHCU,,
669,Upper Nile,Luakpiny/Nasir,,MALEK PHCU,Malek PHCU,8.816280,33.047260,71059,15,PHCU,,
651,Upper Nile,Luakpiny/Nasir,Nasir,MSF - HOLLAND HOSP.,Msf - Holland Hosp.,8.611040,33.058020,71053,96,Other,,
70,Eastern Equatoria,Ikotos,Lomohidang North,ISOKE HOSPITAL,Isoke Hospital,4.240250,33.075530,93093,17,Specialized Hospital,,
1460,Jonglei,Akobo,Nyandit Payam,Chiban PHCU,Chiban PHCU,7.64542,33.06655,72154,15,PHCU,,
